
time,des_x,x,des_z,z
0.018000000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.03800000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.05800000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.07800000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.09800000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.11800000000000009,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.1380000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.1580000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.17800000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.19800000000000015,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.21800000000000017,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.23800000000000018,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.2580000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.2780000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.2980000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.3180000000000002,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.33800000000000024,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.35800000000000026,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.3780000000000003,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.3980000000000003,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.4180000000000003,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.43800000000000033,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.45800000000000035,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.47800000000000037,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.4980000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.5180000000000003,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.5380000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.5580000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.5780000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.5980000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.6180000000000004,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.6380000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.6580000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.6780000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.6980000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.7180000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.7380000000000005,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.7580000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.7780000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.7980000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.8180000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.8380000000000006,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.8580000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.8780000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.8980000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.9180000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.9380000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.9580000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.9780000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
0.9980000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.0180000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.0380000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.0580000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.0780000000000007,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.0980000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.1180000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.1380000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.1580000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.1780000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.1980000000000008,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.2180000000000009,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.2380000000000009,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.258000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.278000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.298000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.318000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.338000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.358000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.378000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.398000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.418000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.438000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.458000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.478000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.498000000000001,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.5180000000000011,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.5380000000000011,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.5580000000000012,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.5780000000000012,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.5980000000000012,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.6180000000000012,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.6380000000000012,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.6580000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.6780000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.6980000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.7180000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.7380000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.7580000000000013,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.7780000000000014,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.7980000000000014,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.8180000000000014,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.8380000000000014,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
1.8580000000000014,0.8934134186943307,0.8934134186943307,3.000000000000001,3.000000000000001
